Evento;Reloj;RND Llegada EP;Tiempo entre llegadas EP;Proxima llegada EP;RND Llegada R;Tiempo entre llegadas R;Proxima llegada R;RND Llegada V;Tiempo entre llegadas V;Proxima llegada V;RND Llegada AE;Tiempo entre llegadas AE;Proxima llegada AE;RND Llegada P;Tiempo entre llegadas P;Proxima llegada P;RND fin EP;Tiempo atencion EP;Fin envio 1;Fin envio 2;Fin envio 3;RND fin R;Tiempo atencion R;Fin reclamo 1;Fin reclamo 2;Fin reclamo 3;RND fin V;Tiempo atencion V;Fin venta 1;Fin venta 2;RND fin AE;Tiempo atencion AE;Fin atencion 1;Fin atencion 2;RND fin P;Tiempo atencion P;Fin postal;EP COLA 1;EP Estado 1;EP COLA 2;EP Estado 2;EP COLA 3;EP Estado 3;R COLA 1;R Estado 1;R COLA 2;R Estado 2;R COLA 3;R Estado 3;V COLA 1;V Estado 1;V COLA 2;V Estado 2;AE COLA 1;AE Estado 1;AE COLA 2;AE Estado 2;P COLA 1;P Estado 1;AC tiempo espera EP;AC ocupacion EP;CANT EP;AC tiempo espera R;AC ocupacion R;CANT R;AC tiempo espera V;AC ocupacion V;CANT V;AC tiempo espera AE;AC ocupacion AE;CANT AE;AC tiempo espera P;AC ocupacion P;CANT P;Estado 1;HEspera 1;HAtencion 1;Estado 2;HEspera 2;HAtencion 2;Estado 3;HEspera 3;HAtencion 3;Estado 4;HEspera 4;HAtencion 4;Estado 5;HEspera 5;HAtencion 5;Estado 6;HEspera 6;HAtencion 6;Estado 7;HEspera 7;HAtencion 7;Estado 8;HEspera 8;HAtencion 8;Estado 9;HEspera 9;HAtencion 9;Estado 10;HEspera 10;HAtencion 10;Estado 11;HEspera 11;HAtencion 11;Estado 12;HEspera 12;HAtencion 12;Estado 13;HEspera 13;HAtencion 13;Estado 14;HEspera 14;HAtencion 14;Estado 15;HEspera 15;HAtencion 15;Estado 16;HEspera 16;HAtencion 16;Estado 17;HEspera 17;HAtencion 17;Estado 18;HEspera 18;HAtencion 18;Estado 19;HEspera 19;HAtencion 19;Estado 20;HEspera 20;HAtencion 20;Estado 21;HEspera 21;HAtencion 21;Estado 22;HEspera 22;HAtencion 22;Estado 23;HEspera 23;HAtencion 23;Estado 24;HEspera 24;HAtencion 24;Estado 25;HEspera 25;HAtencion 25;Estado 26;HEspera 26;HAtencion 26;Estado 27;HEspera 27;HAtencion 27;Estado 28;HEspera 28;HAtencion 28;Estado 29;HEspera 29;HAtencion 29;Estado 30;HEspera 30;HAtencion 30;Estado 31;HEspera 31;HAtencion 31;Estado 32;HEspera 32;HAtencion 32;Estado 33;HEspera 33;HAtencion 33
llegada_venta;44,08;0;0;46,18;0;0;48,8;0,57;1,68;45,76;0;0;53,57;0;0;52,45;0;0;45,49;0;0;0;0;46,46;65,9;44,8;0;0;44,37;48,43;0;0;45,59;0;0;0;45,01;0;Ocupado;0;Libre;0;Libre;1;Ocupado;0;Ocupado;0;Ocupado;3;Ocupado;1;Ocupado;0;Ocupado;0;Libre;5;Ocupado;12,97;66,7;10;52,86;88,58;13;71,69;55,83;24;0;9,43;2;0;0;0;SP;0;4,21;SAE1;0;38,42;EP;18,46;0;ER1;43,42;0;EV2;44,08;0;SE1;0;43,52;SR1;0;36,96;EP;7,44;0;Eliminado;0;30,2;EP;33,51;0;Eliminado;0;39,43;Eliminado;0;29,61;EP;28,61;0;EP;22,29;0;SV1;0;32,7;SR3;0;20,69;Eliminado;0;36,96;EV1;21,33;0;EV1;33,84;0;Eliminado;0;39,61;SV2;0;43,68;SR2;0;40,23;EV1;35,14;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fin_venta1;44,37;0;0;46,18;0;0;48,8;0;0;45,76;0;0;53,57;0;0;52,45;0;0;45,49;0;0;0;0;46,46;65,9;44,8;0,72;4,23;48,6;48,43;0;0;45,59;0;0;0;45,01;0;Ocupado;0;Libre;0;Libre;1;Ocupado;0;Ocupado;0;Ocupado;2;Ocupado;1;Ocupado;0;Ocupado;0;Libre;5;Ocupado;12,97;66,7;10;52,86;88,58;13;94,72;67,5;25;0;9,43;2;0;0;0;SP;0;4,21;SAE1;0;38,42;EP;18,46;0;ER1;43,42;0;EV2;44,08;0;SE1;0;43,52;SR1;0;36,96;EP;7,44;0;Eliminado;0;30,2;EP;33,51;0;Eliminado;0;39,43;Eliminado;0;29,61;EP;28,61;0;EP;22,29;0;Eliminado;0;32,7;SR3;0;20,69;Eliminado;0;36,96;SV1;0;44,37;EV1;33,84;0;Eliminado;0;39,61;SV2;0;43,68;SR2;0;40,23;EV1;35,14;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fin_reclamo3;44,8;0;0;46,18;0;0;48,8;0;0;45,76;0;0;53,57;0;0;52,45;0;0;45,49;0;0;0;0;46,46;65,9;0;0;0;48,6;48,43;0;0;45,59;0;0;0;45,01;0;Ocupado;0;Libre;0;Libre;1;Ocupado;0;Ocupado;0;Libre;2;Ocupado;1;Ocupado;0;Ocupado;0;Libre;5;Ocupado;12,97;66,7;10;52,86;112,68;14;94,72;67,5;25;0;9,43;2;0;0;0;SP;0;4,21;SAE1;0;38,42;EP;18,46;0;ER1;43,42;0;EV2;44,08;0;SE1;0;43,52;SR1;0;36,96;EP;7,44;0;Eliminado;0;30,2;EP;33,51;0;Eliminado;0;39,43;Eliminado;0;29,61;EP;28,61;0;EP;22,29;0;Eliminado;0;32,7;Eliminado;0;20,69;Eliminado;0;36,96;SV1;0;44,37;EV1;33,84;0;Eliminado;0;39,61;SV2;0;43,68;SR2;0;40,23;EV1;35,14;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fin_postales;45,01;0;0;46,18;0;0;48,8;0;0;45,76;0;0;53,57;0;0;52,45;0;0;45,49;0;0;0;0;46,46;65,9;0;0;0;48,6;48,43;0;0;45,59;0;0,97;70,13;115,14;0;Ocupado;0;Libre;0;Libre;1;Ocupado;0;Ocupado;0;Libre;2;Ocupado;1;Ocupado;0;Ocupado;0;Libre;4;Ocupado;12,97;66,7;10;52,86;112,68;14;94,72;67,5;25;0;9,43;2;26,54;40,79;1;Eliminado;0;4,21;SAE1;0;38,42;SP;0;45,01;ER1;43,42;0;EV2;44,08;0;SE1;0;43,52;SR1;0;36,96;EP;7,44;0;Eliminado;0;30,2;EP;33,51;0;Eliminado;0;39,43;Eliminado;0;29,61;EP;28,61;0;EP;22,29;0;Eliminado;0;32,7;Eliminado;0;20,69;Eliminado;0;36,96;SV1;0;44,37;EV1;33,84;0;Eliminado;0;39,61;SV2;0;43,68;SR2;0;40,23;EV1;35,14;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fin_envio1;45,49;0;0;46,18;0;0;48,8;0;0;45,76;0;0;53,57;0;0;52,45;0;0;0;0;0;0;0;46,46;65,9;0;0;0;48,6;48,43;0;0;45,59;0;0;0;115,14;0;Libre;0;Libre;0;Libre;1;Ocupado;0;Ocupado;0;Libre;2;Ocupado;1;Ocupado;0;Ocupado;0;Libre;4;Ocupado;12,97;68,66;11;52,86;112,68;14;94,72;67,5;25;0;9,43;2;26,54;40,79;1;Eliminado;0;4,21;SAE1;0;38,42;SP;0;45,01;ER1;43,42;0;EV2;44,08;0;Eliminado;0;43,52;SR1;0;36,96;EP;7,44;0;Eliminado;0;30,2;EP;33,51;0;Eliminado;0;39,43;Eliminado;0;29,61;EP;28,61;0;EP;22,29;0;Eliminado;0;32,7;Eliminado;0;20,69;Eliminado;0;36,96;SV1;0;44,37;EV1;33,84;0;Eliminado;0;39,61;SV2;0;43,68;SR2;0;40,23;EV1;35,14;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fin_AE1;45,59;0;0;46,18;0;0;48,8;0;0;45,76;0;0;53,57;0;0;52,45;0;0;0;0;0;0;0;46,46;65,9;0;0;0;48,6;48,43;0;0;0;0;0;0;115,14;0;Libre;0;Libre;0;Libre;1;Ocupado;0;Ocupado;0;Libre;2;Ocupado;1;Ocupado;0;Libre;0;Libre;4;Ocupado;12,97;68,66;11;52,86;112,68;14;94,72;67,5;25;0;16,6;3;26,54;40,79;1;Eliminado;0;4,21;Eliminado;0;38,42;SP;0;45,01;ER1;43,42;0;EV2;44,08;0;Eliminado;0;43,52;SR1;0;36,96;EP;7,44;0;Eliminado;0;30,2;EP;33,51;0;Eliminado;0;39,43;Eliminado;0;29,61;EP;28,61;0;EP;22,29;0;Eliminado;0;32,7;Eliminado;0;20,69;Eliminado;0;36,96;SV1;0;44,37;EV1;33,84;0;Eliminado;0;39,61;SV2;0;43,68;SR2;0;40,23;EV1;35,14;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_venta;45,76;0;0;46,18;0;0;48,8;0,59;1,78;47,54;0;0;53,57;0;0;52,45;0;0;0;0;0;0;0;46,46;65,9;0;0;0;48,6;48,43;0;0;0;0;0;0;115,14;0;Libre;0;Libre;0;Libre;1;Ocupado;0;Ocupado;0;Libre;2;Ocupado;2;Ocupado;0;Libre;0;Libre;4;Ocupado;12,97;68,66;11;52,86;112,68;14;94,72;67,5;25;0;16,6;3;26,54;40,79;1;EV2;45,76;0;Eliminado;0;38,42;SP;0;45,01;ER1;43,42;0;EV2;44,08;0;Eliminado;0;43,52;SR1;0;36,96;EP;7,44;0;Eliminado;0;30,2;EP;33,51;0;Eliminado;0;39,43;Eliminado;0;29,61;EP;28,61;0;EP;22,29;0;Eliminado;0;32,7;Eliminado;0;20,69;Eliminado;0;36,96;SV1;0;44,37;EV1;33,84;0;Eliminado;0;39,61;SV2;0;43,68;SR2;0;40,23;EV1;35,14;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_envio;46,18;0,31;0,89;47,07;0;0;48,8;0;0;47,54;0;0;53,57;0;0;52,45;0,87;12,24;58,42;0;0;0;0;46,46;65,9;0;0;0;48,6;48,43;0;0;0;0;0;0;115,14;0;Ocupado;0;Libre;0;Libre;1;Ocupado;0;Ocupado;0;Libre;2;Ocupado;2;Ocupado;0;Libre;0;Libre;4;Ocupado;12,97;68,66;11;52,86;112,68;14;94,72;67,5;25;0;16,6;3;26,54;40,79;1;EV2;45,76;0;SE1;0;46,18;SP;0;45,01;ER1;43,42;0;EV2;44,08;0;Eliminado;0;43,52;SR1;0;36,96;EP;7,44;0;Eliminado;0;30,2;EP;33,51;0;Eliminado;0;39,43;Eliminado;0;29,61;EP;28,61;0;EP;22,29;0;Eliminado;0;32,7;Eliminado;0;20,69;Eliminado;0;36,96;SV1;0;44,37;EV1;33,84;0;Eliminado;0;39,61;SV2;0;43,68;SR2;0;40,23;EV1;35,14;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fin_reclamo1;46,46;0;0;47,07;0;0;48,8;0;0;47,54;0;0;53,57;0;0;52,45;0;0;58,42;0;0;0,21;2,02;48,48;65,9;0;0;0;48,6;48,43;0;0;0;0;0;0;115,14;0;Ocupado;0;Libre;0;Libre;0;Ocupado;0;Ocupado;0;Libre;2;Ocupado;2;Ocupado;0;Libre;0;Libre;4;Ocupado;12,97;68,66;11;55,89;122,18;15;94,72;67,5;25;0;16,6;3;26,54;40,79;1;EV2;45,76;0;SE1;0;46,18;SP;0;45,01;SR1;0;46,46;EV2;44,08;0;Eliminado;0;43,52;Eliminado;0;36,96;EP;7,44;0;Eliminado;0;30,2;EP;33,51;0;Eliminado;0;39,43;Eliminado;0;29,61;EP;28,61;0;EP;22,29;0;Eliminado;0;32,7;Eliminado;0;20,69;Eliminado;0;36,96;SV1;0;44,37;EV1;33,84;0;Eliminado;0;39,61;SV2;0;43,68;SR2;0;40,23;EV1;35,14;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_envio;47,07;0,39;1,18;48,25;0;0;48,8;0;0;47,54;0;0;53,57;0;0;52,45;0,06;0,37;58,42;47,44;0;0;0;48,48;65,9;0;0;0;48,6;48,43;0;0;0;0;0;0;115,14;0;Ocupado;0;Ocupado;0;Libre;0;Ocupado;0;Ocupado;0;Libre;2;Ocupado;2;Ocupado;0;Libre;0;Libre;4;Ocupado;12,97;68,66;11;55,89;122,18;15;94,72;67,5;25;0;16,6;3;26,54;40,79;1;EV2;45,76;0;SE1;0;46,18;SP;0;45,01;SR1;0;46,46;EV2;44,08;0;SE2;0;47,07;Eliminado;0;36,96;EP;7,44;0;Eliminado;0;30,2;EP;33,51;0;Eliminado;0;39,43;Eliminado;0;29,61;EP;28,61;0;EP;22,29;0;Eliminado;0;32,7;Eliminado;0;20,69;Eliminado;0;36,96;SV1;0;44,37;EV1;33,84;0;Eliminado;0;39,61;SV2;0;43,68;SR2;0;40,23;EV1;35,14;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fin_envio2;47,44;0;0;48,25;0;0;48,8;0;0;47,54;0;0;53,57;0;0;52,45;0;0;58,42;0;0;0;0;48,48;65,9;0;0;0;48,6;48,43;0;0;0;0;0;0;115,14;0;Ocupado;0;Libre;0;Libre;0;Ocupado;0;Ocupado;0;Libre;2;Ocupado;2;Ocupado;0;Libre;0;Libre;4;Ocupado;12,97;69,02;12;55,89;122,18;15;94,72;67,5;25;0;16,6;3;26,54;40,79;1;EV2;45,76;0;SE1;0;46,18;SP;0;45,01;SR1;0;46,46;EV2;44,08;0;Eliminado;0;47,07;Eliminado;0;36,96;EP;7,44;0;Eliminado;0;30,2;EP;33,51;0;Eliminado;0;39,43;Eliminado;0;29,61;EP;28,61;0;EP;22,29;0;Eliminado;0;32,7;Eliminado;0;20,69;Eliminado;0;36,96;SV1;0;44,37;EV1;33,84;0;Eliminado;0;39,61;SV2;0;43,68;SR2;0;40,23;EV1;35,14;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_venta;47,54;0;0;48,25;0;0;48,8;0,87;4,08;51,62;0;0;53,57;0;0;52,45;0;0;58,42;0;0;0;0;48,48;65,9;0;0;0;48,6;48,43;0;0;0;0;0;0;115,14;0;Ocupado;0;Libre;0;Libre;0;Ocupado;0;Ocupado;0;Libre;3;Ocupado;2;Ocupado;0;Libre;0;Libre;4;Ocupado;12,97;69,02;12;55,89;122,18;15;94,72;67,5;25;0;16,6;3;26,54;40,79;1;EV2;45,76;0;SE1;0;46,18;SP;0;45,01;SR1;0;46,46;EV2;44,08;0;EV1;47,54;0;Eliminado;0;36,96;EP;7,44;0;Eliminado;0;30,2;EP;33,51;0;Eliminado;0;39,43;Eliminado;0;29,61;EP;28,61;0;EP;22,29;0;Eliminado;0;32,7;Eliminado;0;20,69;Eliminado;0;36,96;SV1;0;44,37;EV1;33,84;0;Eliminado;0;39,61;SV2;0;43,68;SR2;0;40,23;EV1;35,14;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_envio;48,25;0,82;4,11;52,36;0;0;48,8;0;0;51,62;0;0;53,57;0;0;52,45;0,52;4,4;58,42;52,65;0;0;0;48,48;65,9;0;0;0;48,6;48,43;0;0;0;0;0;0;115,14;0;Ocupado;0;Ocupado;0;Libre;0;Ocupado;0;Ocupado;0;Libre;3;Ocupado;2;Ocupado;0;Libre;0;Libre;4;Ocupado;12,97;69,02;12;55,89;122,18;15;94,72;67,5;25;0;16,6;3;26,54;40,79;1;EV2;45,76;0;SE1;0;46,18;SP;0;45,01;SR1;0;46,46;EV2;44,08;0;EV1;47,54;0;SE2;0;48,25;EP;7,44;0;Eliminado;0;30,2;EP;33,51;0;Eliminado;0;39,43;Eliminado;0;29,61;EP;28,61;0;EP;22,29;0;Eliminado;0;32,7;Eliminado;0;20,69;Eliminado;0;36,96;SV1;0;44,37;EV1;33,84;0;Eliminado;0;39,61;SV2;0;43,68;SR2;0;40,23;EV1;35,14;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fin_venta2;48,43;0;0;52,36;0;0;48,8;0;0;51,62;0;0;53,57;0;0;52,45;0;0;58,42;52,65;0;0;0;48,48;65,9;0;0,28;1,09;48,6;49,52;0;0;0;0;0;0;115,14;0;Ocupado;0;Ocupado;0;Libre;0;Ocupado;0;Ocupado;0;Libre;3;Ocupado;1;Ocupado;0;Libre;0;Libre;4;Ocupado;12,97;69,02;12;55,89;122,18;15;97,39;72,25;26;0;16,6;3;26,54;40,79;1;SV2;0;48,43;SE1;0;46,18;SP;0;45,01;SR1;0;46,46;EV2;44,08;0;EV1;47,54;0;SE2;0;48,25;EP;7,44;0;Eliminado;0;30,2;EP;33,51;0;Eliminado;0;39,43;Eliminado;0;29,61;EP;28,61;0;EP;22,29;0;Eliminado;0;32,7;Eliminado;0;20,69;Eliminado;0;36,96;SV1;0;44,37;EV1;33,84;0;Eliminado;0;39,61;Eliminado;0;43,68;SR2;0;40,23;EV1;35,14;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fin_reclamo1;48,48;0;0;52,36;0;0;48,8;0;0;51,62;0;0;53,57;0;0;52,45;0;0;58,42;52,65;0;0;0;0;65,9;0;0;0;48,6;49,52;0;0;0;0;0;0;115,14;0;Ocupado;0;Ocupado;0;Libre;0;Libre;0;Ocupado;0;Libre;3;Ocupado;1;Ocupado;0;Libre;0;Libre;4;Ocupado;12,97;69,02;12;55,89;124,2;16;97,39;72,25;26;0;16,6;3;26,54;40,79;1;SV2;0;48,43;SE1;0;46,18;SP;0;45,01;Eliminado;0;46,46;EV2;44,08;0;EV1;47,54;0;SE2;0;48,25;EP;7,44;0;Eliminado;0;30,2;EP;33,51;0;Eliminado;0;39,43;Eliminado;0;29,61;EP;28,61;0;EP;22,29;0;Eliminado;0;32,7;Eliminado;0;20,69;Eliminado;0;36,96;SV1;0;44,37;EV1;33,84;0;Eliminado;0;39,61;Eliminado;0;43,68;SR2;0;40,23;EV1;35,14;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fin_venta1;48,6;0;0;52,36;0;0;48,8;0;0;51,62;0;0;53,57;0;0;52,45;0;0;58,42;52,65;0;0;0;0;65,9;0;0,28;1,09;49,69;49,52;0;0;0;0;0;0;115,14;0;Ocupado;0;Ocupado;0;Libre;0;Libre;0;Ocupado;0;Libre;2;Ocupado;1;Ocupado;0;Libre;0;Libre;4;Ocupado;12,97;69,02;12;55,89;124,2;16;98,44;76,47;27;0;16,6;3;26,54;40,79;1;SV2;0;48,43;SE1;0;46,18;SP;0;45,01;Eliminado;0;46,46;EV2;44,08;0;SV1;0;48,6;SE2;0;48,25;EP;7,44;0;Eliminado;0;30,2;EP;33,51;0;Eliminado;0;39,43;Eliminado;0;29,61;EP;28,61;0;EP;22,29;0;Eliminado;0;32,7;Eliminado;0;20,69;Eliminado;0;36,96;Eliminado;0;44,37;EV1;33,84;0;Eliminado;0;39,61;Eliminado;0;43,68;SR2;0;40,23;EV1;35,14;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_reclamo;48,8;0;0;52,36;0,47;2,53;51,33;0;0;51,62;0;0;53,57;0;0;52,45;0;0;58,42;52,65;0;0,33;3,43;52,23;65,9;0;0;0;49,69;49,52;0;0;0;0;0;0;115,14;0;Ocupado;0;Ocupado;0;Libre;0;Ocupado;0;Ocupado;0;Libre;2;Ocupado;1;Ocupado;0;Libre;0;Libre;4;Ocupado;12,97;69,02;12;55,89;124,2;16;98,44;76,47;27;0;16,6;3;26,54;40,79;1;SV2;0;48,43;SE1;0;46,18;SP;0;45,01;SR1;0;48,8;EV2;44,08;0;SV1;0;48,6;SE2;0;48,25;EP;7,44;0;Eliminado;0;30,2;EP;33,51;0;Eliminado;0;39,43;Eliminado;0;29,61;EP;28,61;0;EP;22,29;0;Eliminado;0;32,7;Eliminado;0;20,69;Eliminado;0;36,96;Eliminado;0;44,37;EV1;33,84;0;Eliminado;0;39,61;Eliminado;0;43,68;SR2;0;40,23;EV1;35,14;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fin_venta2;49,52;0;0;52,36;0;0;51,33;0;0;51,62;0;0;53,57;0;0;52,45;0;0;58,42;52,65;0;0;0;52,23;65,9;0;0,16;0,58;49,69;50,1;0;0;0;0;0;0;115,14;0;Ocupado;0;Ocupado;0;Libre;0;Ocupado;0;Ocupado;0;Libre;2;Ocupado;0;Ocupado;0;Libre;0;Libre;4;Ocupado;12,97;69,02;12;55,89;124,2;16;103,88;77,56;28;0;16,6;3;26,54;40,79;1;Eliminado;0;48,43;SE1;0;46,18;SP;0;45,01;SR1;0;48,8;SV2;0;49,52;SV1;0;48,6;SE2;0;48,25;EP;7,44;0;Eliminado;0;30,2;EP;33,51;0;Eliminado;0;39,43;Eliminado;0;29,61;EP;28,61;0;EP;22,29;0;Eliminado;0;32,7;Eliminado;0;20,69;Eliminado;0;36,96;Eliminado;0;44,37;EV1;33,84;0;Eliminado;0;39,61;Eliminado;0;43,68;SR2;0;40,23;EV1;35,14;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fin_venta1;49,69;0;0;52,36;0;0;51,33;0;0;51,62;0;0;53,57;0;0;52,45;0;0;58,42;52,65;0;0;0;52,23;65,9;0;0,85;6,31;56;50,1;0;0;0;0;0;0;115,14;0;Ocupado;0;Ocupado;0;Libre;0;Ocupado;0;Ocupado;0;Libre;1;Ocupado;0;Ocupado;0;Libre;0;Libre;4;Ocupado;12,97;69,02;12;55,89;124,2;16;119,72;78,65;29;0;16,6;3;26,54;40,79;1;Eliminado;0;48,43;SE1;0;46,18;SP;0;45,01;SR1;0;48,8;SV2;0;49,52;Eliminado;0;48,6;SE2;0;48,25;EP;7,44;0;Eliminado;0;30,2;EP;33,51;0;Eliminado;0;39,43;Eliminado;0;29,61;EP;28,61;0;EP;22,29;0;Eliminado;0;32,7;Eliminado;0;20,69;Eliminado;0;36,96;Eliminado;0;44,37;SV1;0;49,69;Eliminado;0;39,61;Eliminado;0;43,68;SR2;0;40,23;EV1;35,14;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fin_venta2;50,1;0;0;52,36;0;0;51,33;0;0;51,62;0;0;53,57;0;0;52,45;0;0;58,42;52,65;0;0;0;52,23;65,9;0;0;0;56;0;0;0;0;0;0;0;115,14;0;Ocupado;0;Ocupado;0;Libre;0;Ocupado;0;Ocupado;0;Libre;1;Ocupado;0;Libre;0;Libre;0;Libre;4;Ocupado;12,97;69,02;12;55,89;124,2;16;119,72;79,22;30;0;16,6;3;26,54;40,79;1;Eliminado;0;48,43;SE1;0;46,18;SP;0;45,01;SR1;0;48,8;Eliminado;0;49,52;Eliminado;0;48,6;SE2;0;48,25;EP;7,44;0;Eliminado;0;30,2;EP;33,51;0;Eliminado;0;39,43;Eliminado;0;29,61;EP;28,61;0;EP;22,29;0;Eliminado;0;32,7;Eliminado;0;20,69;Eliminado;0;36,96;Eliminado;0;44,37;SV1;0;49,69;Eliminado;0;39,61;Eliminado;0;43,68;SR2;0;40,23;EV1;35,14;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_reclamo;51,33;0;0;52,36;0,43;2,24;53,57;0;0;51,62;0;0;53,57;0;0;52,45;0;0;58,42;52,65;0;0,81;14,23;52,23;65,9;65,56;0;0;56;0;0;0;0;0;0;0;115,14;0;Ocupado;0;Ocupado;0;Libre;0;Ocupado;0;Ocupado;0;Ocupado;1;Ocupado;0;Libre;0;Libre;0;Libre;4;Ocupado;12,97;69,02;12;55,89;124,2;16;119,72;79,22;30;0;16,6;3;26,54;40,79;1;SR3;0;51,33;SE1;0;46,18;SP;0;45,01;SR1;0;48,8;Eliminado;0;49,52;Eliminado;0;48,6;SE2;0;48,25;EP;7,44;0;Eliminado;0;30,2;EP;33,51;0;Eliminado;0;39,43;Eliminado;0;29,61;EP;28,61;0;EP;22,29;0;Eliminado;0;32,7;Eliminado;0;20,69;Eliminado;0;36,96;Eliminado;0;44,37;SV1;0;49,69;Eliminado;0;39,61;Eliminado;0;43,68;SR2;0;40,23;EV1;35,14;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_venta;51,62;0;0;52,36;0;0;53,57;0,61;1,88;53,5;0;0;53,57;0;0;52,45;0;0;58,42;52,65;0;0;0;52,23;65,9;65,56;0,63;3,31;56;54,93;0;0;0;0;0;0;115,14;0;Ocupado;0;Ocupado;0;Libre;0;Ocupado;0;Ocupado;0;Ocupado;1;Ocupado;0;Ocupado;0;Libre;0;Libre;4;Ocupado;12,97;69,02;12;55,89;124,2;16;119,72;79,22;30;0;16,6;3;26,54;40,79;1;SR3;0;51,33;SE1;0;46,18;SP;0;45,01;SR1;0;48,8;SV2;0;51,62;Eliminado;0;48,6;SE2;0;48,25;EP;7,44;0;Eliminado;0;30,2;EP;33,51;0;Eliminado;0;39,43;Eliminado;0;29,61;EP;28,61;0;EP;22,29;0;Eliminado;0;32,7;Eliminado;0;20,69;Eliminado;0;36,96;Eliminado;0;44,37;SV1;0;49,69;Eliminado;0;39,61;Eliminado;0;43,68;SR2;0;40,23;EV1;35,14;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fin_reclamo1;52,23;0;0;52,36;0;0;53,57;0;0;53,5;0;0;53,57;0;0;52,45;0;0;58,42;52,65;0;0;0;0;65,9;65,56;0;0;56;54,93;0;0;0;0;0;0;115,14;0;Ocupado;0;Ocupado;0;Libre;0;Libre;0;Ocupado;0;Ocupado;1;Ocupado;0;Ocupado;0;Libre;0;Libre;4;Ocupado;12,97;69,02;12;55,89;127,63;17;119,72;79,22;30;0;16,6;3;26,54;40,79;1;SR3;0;51,33;SE1;0;46,18;SP;0;45,01;Eliminado;0;48,8;SV2;0;51,62;Eliminado;0;48,6;SE2;0;48,25;EP;7,44;0;Eliminado;0;30,2;EP;33,51;0;Eliminado;0;39,43;Eliminado;0;29,61;EP;28,61;0;EP;22,29;0;Eliminado;0;32,7;Eliminado;0;20,69;Eliminado;0;36,96;Eliminado;0;44,37;SV1;0;49,69;Eliminado;0;39,61;Eliminado;0;43,68;SR2;0;40,23;EV1;35,14;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_envio;52,36;0,95;7,18;59,54;0;0;53,57;0;0;53,5;0;0;53,57;0;0;52,45;0,06;0,37;58,42;52,65;52,73;0;0;0;65,9;65,56;0;0;56;54,93;0;0;0;0;0;0;115,14;0;Ocupado;0;Ocupado;0;Ocupado;0;Libre;0;Ocupado;0;Ocupado;1;Ocupado;0;Ocupado;0;Libre;0;Libre;4;Ocupado;12,97;69,02;12;55,89;127,63;17;119,72;79,22;30;0;16,6;3;26,54;40,79;1;SR3;0;51,33;SE1;0;46,18;SP;0;45,01;SE3;0;52,36;SV2;0;51,62;Eliminado;0;48,6;SE2;0;48,25;EP;7,44;0;Eliminado;0;30,2;EP;33,51;0;Eliminado;0;39,43;Eliminado;0;29,61;EP;28,61;0;EP;22,29;0;Eliminado;0;32,7;Eliminado;0;20,69;Eliminado;0;36,96;Eliminado;0;44,37;SV1;0;49,69;Eliminado;0;39,61;Eliminado;0;43,68;SR2;0;40,23;EV1;35,14;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
