Evento;Reloj;RND Llegada EP;Tiempo entre llegadas EP;Proxima llegada EP;RND Llegada R;Tiempo entre llegadas R;Proxima llegada R;RND Llegada V;Tiempo entre llegadas V;Proxima llegada V;RND Llegada AE;Tiempo entre llegadas AE;Proxima llegada AE;RND Llegada P;Tiempo entre llegadas P;Proxima llegada P;RND fin EP;Tiempo atencion EP;Tiempo fin envio 1;Tiempo fin envio 2;Tiempo fin envio 3;RND fin R;Tiempo atencion R;Tiempo fin reclamo 1;Tiempo fin reclamo 2;RND fin V;Tiempo atencion V;Tiempo fin venta 1;Tiempo fin venta 2;Tiempo fin venta 3;RND fin AE;Tiempo atencion AE;Tiempo fin atencion 1;Tiempo fin atencion 2;RND fin P;Tiempo atencion P;Tiempo fin postal;EP COLA 1;EP Estado 1;EP COLA 2;EP Estado 2;EP COLA 3;EP Estado 3;R COLA 1;R Estado 1;R COLA 2;R Estado 2;V COLA 1;V Estado 1;V COLA 2;V Estado 2;V COLA 3;V Estado 3;AE COLA 1;AE Estado 1;AE COLA 2;AE Estado 2;P COLA 1;P Estado 1;AC tiempo espera EP;AC ocupacion EP;CANT EP;AC tiempo espera R;AC ocupacion R;CANT R;AC tiempo espera V;AC ocupacion V;CANT V;AC tiempo espera AE;AC ocupacion AE;CANT AE;AC tiempo espera P;AC ocupacion P;CANT P;Estado 1;HEspera 1;HAtencion 1;Estado 2;HEspera 2;HAtencion 2;Estado 3;HEspera 3;HAtencion 3;Estado 4;HEspera 4;HAtencion 4;Estado 5;HEspera 5;HAtencion 5;Estado 6;HEspera 6;HAtencion 6;Estado 7;HEspera 7;HAtencion 7;Estado 8;HEspera 8;HAtencion 8;Estado 9;HEspera 9;HAtencion 9;Estado 10;HEspera 10;HAtencion 10;Estado 11;HEspera 11;HAtencion 11;Estado 12;HEspera 12;HAtencion 12;Estado 13;HEspera 13;HAtencion 13;Estado 14;HEspera 14;HAtencion 14;Estado 15;HEspera 15;HAtencion 15;Estado 16;HEspera 16;HAtencion 16;Estado 17;HEspera 17;HAtencion 17;Estado 18;HEspera 18;HAtencion 18;Estado 19;HEspera 19;HAtencion 19;Estado 20;HEspera 20;HAtencion 20;Estado 21;HEspera 21;HAtencion 21;Estado 22;HEspera 22;HAtencion 22;Estado 23;HEspera 23;HAtencion 23;Estado 24;HEspera 24;HAtencion 24;Estado 25;HEspera 25;HAtencion 25;Estado 26;HEspera 26;HAtencion 26;Estado 27;HEspera 27;HAtencion 27;Estado 28;HEspera 28;HAtencion 28;Estado 29;HEspera 29;HAtencion 29;Estado 30;HEspera 30;HAtencion 30;Estado 31;HEspera 31;HAtencion 31
llegada_envio;72,24;0,11;0,27;72,51;0;0;75,99;0;0;75,53;0;0;78,23;0;0;73,94;0,82;10,28;75,07;82,52;0;0;0;74,05;76,96;0;0;74,8;0;0;0;0;79,61;0;0;0;75,78;0;Ocupado;0;Ocupado;0;Libre;1;Ocupado;0;Ocupado;0;Ocupado;0;Libre;0;Libre;1;Ocupado;0;Libre;4;Ocupado;4,83;108,84;22;55,58;86,45;14;2,83;104,65;41;32,74;71,53;12;18,44;41,74;2;EP;64,16;0;SV1;0;71,99;SE2;0;72,24;EP;70,36;0;SE1;0;67,85;SP;0;59,37;ER1;67,39;0;EAE1;64,28;0;SAE1;0;60,3;SR1;0;61,46;EP;57,48;0;Eliminado;-;-;EP;68,78;0;SR2;0;72,15;Eliminado;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_envio;72,51;0,91;5,77;78,28;0;0;75,99;0;0;75,53;0;0;78,23;0;0;73,94;0,91;14,44;75,07;82,52;86,95;0;0;74,05;76,96;0;0;74,8;0;0;0;0;79,61;0;0;0;75,78;0;Ocupado;0;Ocupado;0;Ocupado;1;Ocupado;0;Ocupado;0;Ocupado;0;Libre;0;Libre;1;Ocupado;0;Libre;4;Ocupado;4,83;108,84;22;55,58;86,45;14;2,83;104,65;41;32,74;71,53;12;18,44;41,74;2;EP;64,16;0;SV1;0;71,99;SE2;0;72,24;EP;70,36;0;SE1;0;67,85;SP;0;59,37;ER1;67,39;0;EAE1;64,28;0;SAE1;0;60,3;SR1;0;61,46;EP;57,48;0;SE3;0;72,51;EP;68,78;0;SR2;0;72,15;Eliminado;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_postales;73,94;0;0;78,28;0;0;75,99;0;0;75,53;0;0;78,23;0,54;5,82;79,76;0;0;75,07;82,52;86,95;0;0;74,05;76,96;0;0;74,8;0;0;0;0;79,61;0;0;0;75,78;0;Ocupado;0;Ocupado;0;Ocupado;1;Ocupado;0;Ocupado;0;Ocupado;0;Libre;0;Libre;1;Ocupado;0;Libre;5;Ocupado;4,83;108,84;22;55,58;86,45;14;2,83;104,65;41;32,74;71,53;12;18,44;41,74;2;EP;64,16;0;SV1;0;71,99;SE2;0;72,24;EP;70,36;0;SE1;0;67,85;SP;0;59,37;ER1;67,39;0;EAE1;64,28;0;SAE1;0;60,3;SR1;0;61,46;EP;57,48;0;SE3;0;72,51;EP;68,78;0;SR2;0;72,15;EP;73,94;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fin_reclamo1;74,05;0;0;78,28;0;0;75,99;0;0;75,53;0;0;78,23;0;0;79,76;0;0;75,07;82,52;86,95;0,44;4,96;79,01;76,96;0;0;74,8;0;0;0;0;79,61;0;0;0;75,78;0;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;0;Libre;0;Libre;1;Ocupado;0;Libre;5;Ocupado;4,83;108,84;22;62,23;99,03;15;2,83;104,65;41;32,74;71,53;12;18,44;41,74;2;EP;64,16;0;SV1;0;71,99;SE2;0;72,24;EP;70,36;0;SE1;0;67,85;SP;0;59,37;SR1;0;74,05;EAE1;64,28;0;SAE1;0;60,3;Eliminado;-;-;EP;57,48;0;SE3;0;72,51;EP;68,78;0;SR2;0;72,15;EP;73,94;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fin_venta1;74,8;0;0;78,28;0;0;75,99;0;0;75,53;0;0;78,23;0;0;79,76;0;0;75,07;82,52;86,95;0;0;79,01;76,96;0;0;0;0;0;0;0;79,61;0;0;0;75,78;0;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;0;Libre;0;Libre;0;Libre;1;Ocupado;0;Libre;5;Ocupado;4,83;108,84;22;62,23;99,03;15;2,83;107,46;42;32,74;71,53;12;18,44;41,74;2;EP;64,16;0;Eliminado;-;-;SE2;0;72,24;EP;70,36;0;SE1;0;67,85;SP;0;59,37;SR1;0;74,05;EAE1;64,28;0;SAE1;0;60,3;Eliminado;-;-;EP;57,48;0;SE3;0;72,51;EP;68,78;0;SR2;0;72,15;EP;73,94;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fin_envio1;75,07;0;0;78,28;0;0;75,99;0;0;75,53;0;0;78,23;0;0;79,76;0;0;0;82,52;86,95;0;0;79,01;76,96;0;0;0;0;0;0;0;79,61;0;0;0;75,78;0;Libre;0;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;0;Libre;0;Libre;0;Libre;1;Ocupado;0;Libre;5;Ocupado;4,83;116,05;23;62,23;99,03;15;2,83;107,46;42;32,74;71,53;12;18,44;41,74;2;EP;64,16;0;Eliminado;-;-;SE2;0;72,24;EP;70,36;0;Eliminado;-;-;SP;0;59,37;SR1;0;74,05;EAE1;64,28;0;SAE1;0;60,3;Eliminado;-;-;EP;57,48;0;SE3;0;72,51;EP;68,78;0;SR2;0;72,15;EP;73,94;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_venta;75,53;0;0;78,28;0;0;75,99;0,5;1,38;76,91;0;0;78,23;0;0;79,76;0;0;0;82,52;86,95;0;0;79,01;76,96;0,91;8,01;83,54;0;0;0;0;79,61;0;0;0;75,78;0;Libre;0;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;0;Libre;0;Libre;1;Ocupado;0;Libre;5;Ocupado;4,83;116,05;23;62,23;99,03;15;2,83;107,46;42;32,74;71,53;12;18,44;41,74;2;EP;64,16;0;SV1;0;75,53;SE2;0;72,24;EP;70,36;0;Eliminado;-;-;SP;0;59,37;SR1;0;74,05;EAE1;64,28;0;SAE1;0;60,3;Eliminado;-;-;EP;57,48;0;SE3;0;72,51;EP;68,78;0;SR2;0;72,15;EP;73,94;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fin_postales;75,78;0;0;78,28;0;0;75,99;0;0;76,91;0;0;78,23;0;0;79,76;0;0;0;82,52;86,95;0;0;79,01;76,96;0;0;83,54;0;0;0;0;79,61;0;0,31;7,42;83,2;0;Libre;0;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;0;Libre;0;Libre;1;Ocupado;0;Libre;4;Ocupado;4,83;116,05;23;62,23;99,03;15;2,83;107,46;42;32,74;71,53;12;30,06;58,14;3;SP;0;75,78;SV1;0;75,53;SE2;0;72,24;EP;70,36;0;Eliminado;-;-;Eliminado;-;-;SR1;0;74,05;EAE1;64,28;0;SAE1;0;60,3;Eliminado;-;-;EP;57,48;0;SE3;0;72,51;EP;68,78;0;SR2;0;72,15;EP;73,94;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_reclamo;75,99;0;0;78,28;0,22;0,99;76,98;0;0;76,91;0;0;78,23;0;0;79,76;0;0;0;82,52;86,95;0;0;79,01;76,96;0;0;83,54;0;0;0;0;79,61;0;0;0;83,2;0;Libre;0;Ocupado;0;Ocupado;1;Ocupado;0;Ocupado;0;Ocupado;0;Libre;0;Libre;1;Ocupado;0;Libre;4;Ocupado;4,83;116,05;23;62,23;99,03;15;2,83;107,46;42;32,74;71,53;12;30,06;58,14;3;SP;0;75,78;SV1;0;75,53;SE2;0;72,24;EP;70,36;0;ER1;75,99;0;Eliminado;-;-;SR1;0;74,05;EAE1;64,28;0;SAE1;0;60,3;Eliminado;-;-;EP;57,48;0;SE3;0;72,51;EP;68,78;0;SR2;0;72,15;EP;73,94;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_venta;76,91;0;0;78,28;0;0;76,98;0,72;2,54;79,45;0;0;78,23;0;0;79,76;0;0;0;82,52;86,95;0;0;79,01;76,96;0,53;2,51;83,54;79,42;0;0;0;79,61;0;0;0;83,2;0;Libre;0;Ocupado;0;Ocupado;1;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;0;Libre;1;Ocupado;0;Libre;4;Ocupado;4,83;116,05;23;62,23;99,03;15;2,83;107,46;42;32,74;71,53;12;30,06;58,14;3;SP;0;75,78;SV1;0;75,53;SE2;0;72,24;EP;70,36;0;ER1;75,99;0;SV2;0;76,91;SR1;0;74,05;EAE1;64,28;0;SAE1;0;60,3;Eliminado;-;-;EP;57,48;0;SE3;0;72,51;EP;68,78;0;SR2;0;72,15;EP;73,94;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fin_reclamo2;76,96;0;0;78,28;0;0;76,98;0;0;79,45;0;0;78,23;0;0;79,76;0;0;0;82,52;86,95;0;0;79,01;0;0;0;83,54;79,42;0;0;0;79,61;0;0;0;83,2;0;Libre;0;Ocupado;0;Ocupado;1;Ocupado;0;Libre;0;Ocupado;0;Ocupado;0;Libre;1;Ocupado;0;Libre;4;Ocupado;4,83;116,05;23;62,23;103,84;16;2,83;107,46;42;32,74;71,53;12;30,06;58,14;3;SP;0;75,78;SV1;0;75,53;SE2;0;72,24;EP;70,36;0;ER1;75,99;0;SV2;0;76,91;SR1;0;74,05;EAE1;64,28;0;SAE1;0;60,3;Eliminado;-;-;EP;57,48;0;SE3;0;72,51;EP;68,78;0;Eliminado;-;-;EP;73,94;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_reclamo;76,98;0;0;78,28;0,06;0,24;77,22;0;0;79,45;0;0;78,23;0;0;79,76;0;0;0;82,52;86,95;0,8;13,79;79,01;90,77;0;0;83,54;79,42;0;0;0;79,61;0;0;0;83,2;0;Libre;0;Ocupado;0;Ocupado;1;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;0;Libre;1;Ocupado;0;Libre;4;Ocupado;4,83;116,05;23;62,23;103,84;16;2,83;107,46;42;32,74;71,53;12;30,06;58,14;3;SP;0;75,78;SV1;0;75,53;SE2;0;72,24;EP;70,36;0;ER1;75,99;0;SV2;0;76,91;SR1;0;74,05;EAE1;64,28;0;SAE1;0;60,3;SR2;0;76,98;EP;57,48;0;SE3;0;72,51;EP;68,78;0;Eliminado;-;-;EP;73,94;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_reclamo;77,22;0;0;78,28;0,32;1,54;78,76;0;0;79,45;0;0;78,23;0;0;79,76;0;0;0;82,52;86,95;0;0;79,01;90,77;0;0;83,54;79,42;0;0;0;79,61;0;0;0;83,2;0;Libre;0;Ocupado;0;Ocupado;1;Ocupado;1;Ocupado;0;Ocupado;0;Ocupado;0;Libre;1;Ocupado;0;Libre;4;Ocupado;4,83;116,05;23;62,23;103,84;16;2,83;107,46;42;32,74;71,53;12;30,06;58,14;3;SP;0;75,78;SV1;0;75,53;SE2;0;72,24;EP;70,36;0;ER1;75,99;0;SV2;0;76,91;SR1;0;74,05;EAE1;64,28;0;SAE1;0;60,3;SR2;0;76,98;EP;57,48;0;SE3;0;72,51;EP;68,78;0;ER2;77,22;0;EP;73,94;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_AE;78,23;0;0;78,28;0;0;78,76;0;0;79,45;0,25;1,72;79,95;0;0;79,76;0;0;0;82,52;86,95;0;0;79,01;90,77;0;0;83,54;79,42;0;0,96;38,62;79,61;116,85;0;0;83,2;0;Libre;0;Ocupado;0;Ocupado;1;Ocupado;1;Ocupado;0;Ocupado;0;Ocupado;0;Libre;1;Ocupado;0;Ocupado;4;Ocupado;4,83;116,05;23;62,23;103,84;16;2,83;107,46;42;32,74;71,53;12;30,06;58,14;3;SP;0;75,78;SV1;0;75,53;SE2;0;72,24;EP;70,36;0;ER1;75,99;0;SV2;0;76,91;SR1;0;74,05;EAE1;64,28;0;SAE1;0;60,3;SR2;0;76,98;EP;57,48;0;SE3;0;72,51;EP;68,78;0;ER2;77,22;0;EP;73,94;0;SAE2;0;78,23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_envio;78,28;0,64;2,45;80,73;0;0;78,76;0;0;79,45;0;0;79,95;0;0;79,76;0,6;5,49;83,77;82,52;86,95;0;0;79,01;90,77;0;0;83,54;79,42;0;0;0;79,61;116,85;0;0;83,2;0;Ocupado;0;Ocupado;0;Ocupado;1;Ocupado;1;Ocupado;0;Ocupado;0;Ocupado;0;Libre;1;Ocupado;0;Ocupado;4;Ocupado;4,83;116,05;23;62,23;103,84;16;2,83;107,46;42;32,74;71,53;12;30,06;58,14;3;SP;0;75,78;SV1;0;75,53;SE2;0;72,24;EP;70,36;0;ER1;75,99;0;SV2;0;76,91;SR1;0;74,05;EAE1;64,28;0;SAE1;0;60,3;SR2;0;76,98;EP;57,48;0;SE3;0;72,51;EP;68,78;0;ER2;77,22;0;EP;73,94;0;SAE2;0;78,23;SE1;0;78,28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_reclamo;78,76;0;0;80,73;0,52;2,93;81,69;0;0;79,45;0;0;79,95;0;0;79,76;0;0;83,77;82,52;86,95;0;0;79,01;90,77;0;0;83,54;79,42;0;0;0;79,61;116,85;0;0;83,2;0;Ocupado;0;Ocupado;0;Ocupado;2;Ocupado;1;Ocupado;0;Ocupado;0;Ocupado;0;Libre;1;Ocupado;0;Ocupado;4;Ocupado;4,83;116,05;23;62,23;103,84;16;2,83;107,46;42;32,74;71,53;12;30,06;58,14;3;SP;0;75,78;SV1;0;75,53;SE2;0;72,24;EP;70,36;0;ER1;75,99;0;SV2;0;76,91;SR1;0;74,05;EAE1;64,28;0;SAE1;0;60,3;SR2;0;76,98;EP;57,48;0;SE3;0;72,51;EP;68,78;0;ER2;77,22;0;EP;73,94;0;SAE2;0;78,23;SE1;0;78,28;ER1;78,76;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fin_reclamo1;79,01;0;0;80,73;0;0;81,69;0;0;79,45;0;0;79,95;0;0;79,76;0;0;83,77;82,52;86,95;0,99;39,46;118,47;90,77;0;0;83,54;79,42;0;0;0;79,61;116,85;0;0;83,2;0;Ocupado;0;Ocupado;0;Ocupado;1;Ocupado;1;Ocupado;0;Ocupado;0;Ocupado;0;Libre;1;Ocupado;0;Ocupado;4;Ocupado;4,83;116,05;23;65,24;108,79;17;2,83;107,46;42;32,74;71,53;12;30,06;58,14;3;SP;0;75,78;SV1;0;75,53;SE2;0;72,24;EP;70,36;0;SR1;0;79,01;SV2;0;76,91;Eliminado;-;-;EAE1;64,28;0;SAE1;0;60,3;SR2;0;76,98;EP;57,48;0;SE3;0;72,51;EP;68,78;0;ER2;77,22;0;EP;73,94;0;SAE2;0;78,23;SE1;0;78,28;ER1;78,76;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fin_venta2;79,42;0;0;80,73;0;0;81,69;0;0;79,45;0;0;79,95;0;0;79,76;0;0;83,77;82,52;86,95;0;0;118,47;90,77;0;0;83,54;0;0;0;0;79,61;116,85;0;0;83,2;0;Ocupado;0;Ocupado;0;Ocupado;1;Ocupado;1;Ocupado;0;Ocupado;0;Libre;0;Libre;1;Ocupado;0;Ocupado;4;Ocupado;4,83;116,05;23;65,24;108,79;17;2,83;109,97;43;32,74;71,53;12;30,06;58,14;3;SP;0;75,78;SV1;0;75,53;SE2;0;72,24;EP;70,36;0;SR1;0;79,01;Eliminado;-;-;Eliminado;-;-;EAE1;64,28;0;SAE1;0;60,3;SR2;0;76,98;EP;57,48;0;SE3;0;72,51;EP;68,78;0;ER2;77,22;0;EP;73,94;0;SAE2;0;78,23;SE1;0;78,28;ER1;78,76;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_venta;79,45;0;0;80,73;0;0;81,69;0,18;0,39;79,84;0;0;79,95;0;0;79,76;0;0;83,77;82,52;86,95;0;0;118,47;90,77;0,06;0,2;83,54;79,65;0;0;0;79,61;116,85;0;0;83,2;0;Ocupado;0;Ocupado;0;Ocupado;1;Ocupado;1;Ocupado;0;Ocupado;0;Ocupado;0;Libre;1;Ocupado;0;Ocupado;4;Ocupado;4,83;116,05;23;65,24;108,79;17;2,83;109,97;43;32,74;71,53;12;30,06;58,14;3;SP;0;75,78;SV1;0;75,53;SE2;0;72,24;EP;70,36;0;SR1;0;79,01;SV2;0;79,45;Eliminado;-;-;EAE1;64,28;0;SAE1;0;60,3;SR2;0;76,98;EP;57,48;0;SE3;0;72,51;EP;68,78;0;ER2;77,22;0;EP;73,94;0;SAE2;0;78,23;SE1;0;78,28;ER1;78,76;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fin_AE1;79,61;0;0;80,73;0;0;81,69;0;0;79,84;0;0;79,95;0;0;79,76;0;0;83,77;82,52;86,95;0;0;118,47;90,77;0;0;83,54;79,65;0;0,64;12,25;91,86;116,85;0;0;83,2;0;Ocupado;0;Ocupado;0;Ocupado;1;Ocupado;1;Ocupado;0;Ocupado;0;Ocupado;0;Libre;0;Ocupado;0;Ocupado;4;Ocupado;4,83;116,05;23;65,24;108,79;17;2,83;109,97;43;48,06;90,84;13;30,06;58,14;3;SP;0;75,78;SV1;0;75,53;SE2;0;72,24;EP;70,36;0;SR1;0;79,01;SV2;0;79,45;Eliminado;-;-;SAE1;0;79,61;Eliminado;-;-;SR2;0;76,98;EP;57,48;0;SE3;0;72,51;EP;68,78;0;ER2;77,22;0;EP;73,94;0;SAE2;0;78,23;SE1;0;78,28;ER1;78,76;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fin_venta2;79,65;0;0;80,73;0;0;81,69;0;0;79,84;0;0;79,95;0;0;79,76;0;0;83,77;82,52;86,95;0;0;118,47;90,77;0;0;83,54;0;0;0;0;91,86;116,85;0;0;83,2;0;Ocupado;0;Ocupado;0;Ocupado;1;Ocupado;1;Ocupado;0;Ocupado;0;Libre;0;Libre;0;Ocupado;0;Ocupado;4;Ocupado;4,83;116,05;23;65,24;108,79;17;2,83;110,17;44;48,06;90,84;13;30,06;58,14;3;SP;0;75,78;SV1;0;75,53;SE2;0;72,24;EP;70,36;0;SR1;0;79,01;Eliminado;-;-;Eliminado;-;-;SAE1;0;79,61;Eliminado;-;-;SR2;0;76,98;EP;57,48;0;SE3;0;72,51;EP;68,78;0;ER2;77,22;0;EP;73,94;0;SAE2;0;78,23;SE1;0;78,28;ER1;78,76;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_postales;79,76;0;0;80,73;0;0;81,69;0;0;79,84;0;0;79,95;0,31;2,78;82,54;0;0;83,77;82,52;86,95;0;0;118,47;90,77;0;0;83,54;0;0;0;0;91,86;116,85;0;0;83,2;0;Ocupado;0;Ocupado;0;Ocupado;1;Ocupado;1;Ocupado;0;Ocupado;0;Libre;0;Libre;0;Ocupado;0;Ocupado;5;Ocupado;4,83;116,05;23;65,24;108,79;17;2,83;110,17;44;48,06;90,84;13;30,06;58,14;3;SP;0;75,78;SV1;0;75,53;SE2;0;72,24;EP;70,36;0;SR1;0;79,01;EP;79,76;0;Eliminado;-;-;SAE1;0;79,61;Eliminado;-;-;SR2;0;76,98;EP;57,48;0;SE3;0;72,51;EP;68,78;0;ER2;77,22;0;EP;73,94;0;SAE2;0;78,23;SE1;0;78,28;ER1;78,76;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_venta;79,84;0;0;80,73;0;0;81,69;0,82;3,42;83,26;0;0;79,95;0;0;82,54;0;0;83,77;82,52;86,95;0;0;118,47;90,77;0,02;0,06;83,54;79,9;0;0;0;91,86;116,85;0;0;83,2;0;Ocupado;0;Ocupado;0;Ocupado;1;Ocupado;1;Ocupado;0;Ocupado;0;Ocupado;0;Libre;0;Ocupado;0;Ocupado;5;Ocupado;4,83;116,05;23;65,24;108,79;17;2,83;110,17;44;48,06;90,84;13;30,06;58,14;3;SP;0;75,78;SV1;0;75,53;SE2;0;72,24;EP;70,36;0;SR1;0;79,01;EP;79,76;0;SV2;0;79,84;SAE1;0;79,61;Eliminado;-;-;SR2;0;76,98;EP;57,48;0;SE3;0;72,51;EP;68,78;0;ER2;77,22;0;EP;73,94;0;SAE2;0;78,23;SE1;0;78,28;ER1;78,76;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fin_venta2;79,9;0;0;80,73;0;0;81,69;0;0;83,26;0;0;79,95;0;0;82,54;0;0;83,77;82,52;86,95;0;0;118,47;90,77;0;0;83,54;0;0;0;0;91,86;116,85;0;0;83,2;0;Ocupado;0;Ocupado;0;Ocupado;1;Ocupado;1;Ocupado;0;Ocupado;0;Libre;0;Libre;0;Ocupado;0;Ocupado;5;Ocupado;4,83;116,05;23;65,24;108,79;17;2,83;110,23;45;48,06;90,84;13;30,06;58,14;3;SP;0;75,78;SV1;0;75,53;SE2;0;72,24;EP;70,36;0;SR1;0;79,01;EP;79,76;0;Eliminado;-;-;SAE1;0;79,61;Eliminado;-;-;SR2;0;76,98;EP;57,48;0;SE3;0;72,51;EP;68,78;0;ER2;77,22;0;EP;73,94;0;SAE2;0;78,23;SE1;0;78,28;ER1;78,76;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_AE;79,95;0;0;80,73;0;0;81,69;0;0;83,26;0,75;8,31;88,26;0;0;82,54;0;0;83,77;82,52;86,95;0;0;118,47;90,77;0;0;83,54;0;0;0;0;91,86;116,85;0;0;83,2;0;Ocupado;0;Ocupado;0;Ocupado;1;Ocupado;1;Ocupado;0;Ocupado;0;Libre;0;Libre;1;Ocupado;0;Ocupado;5;Ocupado;4,83;116,05;23;65,24;108,79;17;2,83;110,23;45;48,06;90,84;13;30,06;58,14;3;SP;0;75,78;SV1;0;75,53;SE2;0;72,24;EP;70,36;0;SR1;0;79,01;EP;79,76;0;EAE1;79,95;0;SAE1;0;79,61;Eliminado;-;-;SR2;0;76,98;EP;57,48;0;SE3;0;72,51;EP;68,78;0;ER2;77,22;0;EP;73,94;0;SAE2;0;78,23;SE1;0;78,28;ER1;78,76;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_envio;80,73;0,46;1,47;82,2;0;0;81,69;0;0;83,26;0;0;88,26;0;0;82,54;0;0;83,77;82,52;86,95;0;0;118,47;90,77;0;0;83,54;0;0;0;0;91,86;116,85;0;0;83,2;1;Ocupado;0;Ocupado;0;Ocupado;1;Ocupado;1;Ocupado;0;Ocupado;0;Libre;0;Libre;1;Ocupado;0;Ocupado;5;Ocupado;4,83;116,05;23;65,24;108,79;17;2,83;110,23;45;48,06;90,84;13;30,06;58,14;3;SP;0;75,78;SV1;0;75,53;SE2;0;72,24;EP;70,36;0;SR1;0;79,01;EP;79,76;0;EAE1;79,95;0;SAE1;0;79,61;EE1;80,73;0;SR2;0;76,98;EP;57,48;0;SE3;0;72,51;EP;68,78;0;ER2;77,22;0;EP;73,94;0;SAE2;0;78,23;SE1;0;78,28;ER1;78,76;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_reclamo;81,69;0;0;82,2;0,86;7,86;89,55;0;0;83,26;0;0;88,26;0;0;82,54;0;0;83,77;82,52;86,95;0;0;118,47;90,77;0;0;83,54;0;0;0;0;91,86;116,85;0;0;83,2;1;Ocupado;0;Ocupado;0;Ocupado;2;Ocupado;1;Ocupado;0;Ocupado;0;Libre;0;Libre;1;Ocupado;0;Ocupado;5;Ocupado;4,83;116,05;23;65,24;108,79;17;2,83;110,23;45;48,06;90,84;13;30,06;58,14;3;SP;0;75,78;SV1;0;75,53;SE2;0;72,24;EP;70,36;0;SR1;0;79,01;EP;79,76;0;EAE1;79,95;0;SAE1;0;79,61;EE1;80,73;0;SR2;0;76,98;EP;57,48;0;SE3;0;72,51;EP;68,78;0;ER2;77,22;0;EP;73,94;0;SAE2;0;78,23;SE1;0;78,28;ER1;78,76;0;ER1;81,69;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
